Id,SalePrice
2734,152458.56450776616
2735,124106.86586961895
2736,158005.08967818366
2737,106552.89694096707
2738,157473.51254177256
2739,156306.09237628384
2740,139552.4928227947
2741,137301.59949430358
2742,159348.69747012062
2743,137194.68333291216
2744,143852.66400049394
2745,137771.55802311935
2746,110432.51135394583
2747,172040.43445613165
2748,121844.2580738056
2749,112292.88235702831
2750,115256.05124745797
2751,101456.46059840405
2752,221974.92648055125
2753,138149.82090458972
2754,207835.22002253938
2755,152032.44959117216
2756,32066.435298753204
2757,31686.62268831092
2758,40497.29131976864
2759,154819.5266425514
2760,116612.97642264818
2761,148967.42031504656
2762,152612.8303281034
2763,190711.41703382134
2764,192584.5498570199
2765,260720.06593031343
2766,120957.84699056833
2767,64700.93670800701
2768,151949.41155364388
2769,124766.68280995707
2770,165001.63642575173
2771,105770.84753779392
2772,116754.92961208778
2773,152220.40487190173
2774,153395.38210745435
2775,114748.50120926672
2776,134863.49802301475
2777,159123.29965437204
2778,145684.10110401758
2779,124481.17351514683
2780,121055.69895336241
2781,85304.71439873823
2782,76134.60523397755
2783,64392.50085473014
2784,108706.53647023928
2785,134046.2626174367
2786,12342.558973988984
2787,142130.7933270866
2788,35568.2892064394
2789,210405.40789363044
2790,110285.9515780292
2791,110255.3189751422
2792,46816.10774378944
2793,175293.86820220528
2794,62699.06170470361
2795,120633.59245967027
2796,83394.43925538287
2797,239871.4699120908
2798,101326.67106550513
2799,110717.72043389408
2800,80501.54658236518
2801,120878.50657455879
2802,138161.03299573413
2803,202357.36815360328
2804,152517.6286340342
2805,103293.45585380122
2806,93371.42751257634
2807,188594.8666377468
2808,121996.97416517092
2809,135020.1693503228
2810,121139.59276888985
2811,148877.27439667308
2812,149479.57693971507
2813,188765.9558880611
2814,187537.92186733265
2815,86698.72870712611
2816,221138.86872680578
2817,115565.58764048805
2818,106733.09299031668
2819,218981.12498723436
2820,111356.56713351794
2821,114957.72694557253
2822,189775.69997388637
2823,306846.22451152233
2824,153254.82967262994
2825,143180.08524003974
2826,115324.27535972069
2827,175392.57594299852
2828,258790.8726513933
2829,184513.13436930743
2830,243895.0896196589
2831,198321.38262817846
2832,218923.51480254065
2833,247824.10579673294
2834,239324.07409805828
2835,226020.37220683275
2836,224792.33818610432
2837,168058.95965745696
2838,139424.6064206888
2839,189570.87866274174
2840,209512.18914440996
2841,232133.06235249084
2842,234179.78572037187
2843,172705.30717216549
2844,165989.81210728735
2845,110933.45588746993
2846,234568.75831680885
2847,209101.29474186222
2848,230447.3292468849
2849,244597.70281942515
2850,287298.3868388494
2851,251051.51352639683
2852,244579.38284743554
2853,246851.15062924358
2854,149287.06825946784
2855,209705.6493900537
2856,234928.19885011204
2857,225815.6998700446
2858,207054.06899780338
2859,94508.36404953478
2860,146020.5192914568
2861,130670.59640852804
2862,232492.50288579403
2863,153273.598833838
2864,272744.72912078444
2865,165601.79107624688
2866,231985.40203682124
2867,80014.2196469563
2868,137285.92979103886
2869,117632.23389628949
2870,120362.14995219372
2871,99202.56359936693
2872,-10172.947801672155
2873,83387.83375071548
2874,140250.55262304284
2875,152910.20306459256
2876,176025.5110889275
2877,151601.7812750605
2878,183122.87086939742
2879,134899.5398034188
2880,123856.3936028569
2881,154330.74576556822
2882,152608.27692858572
2883,190673.3231482678
2884,187992.2106928837
2885,176617.60629318096
2886,198568.90441135364
2887,103086.73141186358
2888,139348.92102575954
2889,50129.05480534956
2890,48014.107325206045
2891,179436.118538487
2892,40901.93361947057
2893,136387.2060769042
2894,40052.76064378768
2895,260650.2389021197
2896,251128.39524847642
2897,189906.9434483596
2898,192051.4229916369
2899,239004.8753428557
2900,159528.89351947047
2901,180771.0687206071
2902,185602.66806036094
2903,273067.02733393037
2904,288184.79792208644
2905,56540.47584167402
2906,205107.1539104688
2907,143533.369457894
2908,109550.65367022646
2909,163661.5346805388
2910,70495.37966385903
2911,103047.44119915948
2912,143223.83306486416
2913,102014.91952922428
2914,102014.91952922428
2915,102014.91952922428
2916,102014.91952922428
2917,129299.00628242898
2918,128490.4284866678
2919,246159.74952062196
